core_model,site_model,MS_GC,site_charge,temperature,input_mole_fractions,x,phi,rho,Vo_mole_fraction,Gd_mole_fraction
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.173994424e-09,-0.009164316741260892,-2801519038.506917,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.0958833540000004e-09,0.011046145431429542,757316855.4833301,0.040548521331025184,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-9.396612898e-10,0.022717834345319432,643185026.7708914,0.034437615345413806,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-8.615503564999999e-10,0.01633989175142572,-2801475166.3210816,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-7.834366522999999e-10,0.044533287977225534,458565014.0256178,0.024552045455728425,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-6.272229614e-10,0.0834230620807091,287628002.4721743,0.015400228395517116,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-5.491042746000001e-10,0.0972983614485387,-2804136126.712259,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-4.711465718999998e-10,0.14564778192124986,172114496.9555631,0.009227096142124944,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-3.1447408229999997e-10,0.2358663042446945,1351931791.1577306,0.07227355849215895,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-2.371761489e-10,0.25519459406754685,-2843177561.091296,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.6054087450000004e-10,0.30827735891258545,4811140877.974199,0.25881808945309154,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],-1.7347358e-12,0.23344732935654186,1629986.3765063912,8.84591295030505e-05,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],7.697628420000002e-11,0.19601552134478487,-2758167157.560128,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.569428995e-10,0.1933749551453464,1127977497.1807756,0.060579443328306413,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.120267657e-10,0.14585408100496533,1224205723.1232355,0.0653409274955928,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.905398624e-10,0.09865489295591044,-2794580520.824509,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.686368326000001e-10,0.08626952141719353,300849477.0658038,0.016108382154866725,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],6.248758373000003e-10,0.04977609115094762,527893084.5301434,0.028266009267314943,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],7.029813659000001e-10,0.02147185023398391,-2801612099.0728393,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],7.810928391000003e-10,0.02773604271356464,640447371.3491856,0.034291063808122885,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],9.373145607000001e-10,0.01591518446210671,775434619.2439867,0.041518554841124114,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.015425781e-09,-0.004708507212251936,-2801516486.655644,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.093536894e-09,0.009238250704575951,826488049.465865,0.044252096473774614,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.249758847e-09,0.005771977048018737,869668491.4412707,0.04656407917055313,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.327869966e-09,-0.012452998141049516,-2801518141.861525,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.4059810880000004e-09,0.0038924513329698656,884545793.5206742,0.047360647246389394,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.562203051e-09,0.003040751233122304,899193449.3265313,0.04814491694128735,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.6403141730000005e-09,-0.014430624931313413,-2801518070.129923,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.718425296e-09,0.002668424480990549,906372581.3302752,0.0485293046395167,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.874647259e-09,0.00250632617471089,909399240.5985588,0.048691358837055033,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],1.9527583809999997e-09,-0.014811707394564713,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.030869503e-09,0.002440684394647684,910866314.3831481,0.04876990960129912,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.187091467000001e-09,0.0024161804321775303,911458015.280074,0.04880159064910868,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.265202589e-09,-0.014871929094046013,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.3433137109999998e-09,0.0024103867382154857,911728983.4118515,0.0488160987073516,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.499535674e-09,0.0024130163405825964,911855459.6647065,0.04882287054125819,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.577646796e-09,-0.014869061111517763,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.6557579180000003e-09,0.002419286796170275,911919461.2133117,0.04882629754198036,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.8119798820000002e-09,0.002426806126425391,911962036.1616707,0.04882857710413991,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.890091004e-09,-0.01485480719651562,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],2.968202126e-09,0.0024340048390272396,911924304.1509569,0.04882655663580765,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.1244240890000003e-09,0.0024423171492753376,911953269.3759961,0.04882810750159152,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.202535211e-09,-0.014838718733399559,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.280646333000001e-09,0.0024506707424130146,911981523.0265387,0.048829620476392346,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.4368682969999998e-09,0.0024580102794008237,911941369.4304154,0.048827470559085935,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.5149794190000004e-09,-0.014823289941014584,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.5930905409999997e-09,0.002465835197064466,911978704.3197246,0.04882946934787066,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.749312504e-09,0.002472744066016357,911945942.2718074,0.04882771519132406,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.827423626e-09,-0.014808862859296225,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],3.9055347480000015e-09,0.002479955575180333,911993797.8140099,0.048830277697178535,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.061756712e-09,0.002485674399614089,911981460.2565008,0.04882961711553766,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.139867834e-09,-0.014797195752783881,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.217978956e-09,0.002490359454612173,912072691.05619,0.048834501617205116,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.374200919e-09,0.0024905978174656184,912240264.5367144,0.04884347389264519,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.452312041e-09,-0.014799855857624881,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.530423163e-09,0.0024801158270659736,912506092.6605637,0.048857707159615855,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.686645127e-09,0.002448922188361968,913213761.9749258,0.04889559742731367,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.764756249e-09,-0.014875573874492376,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.8428673710000005e-09,0.0023703554224395137,914737025.7748721,0.048977156319406086,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],4.999089334e-09,0.002186963177627955,918071559.6886293,0.049155695051462014,0.0
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],5.077200456e-09,-0.015305063558184534,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1173,[0.05 0.2 ],5.155311578e-09,0.0017733350657794546,925416215.65274,0.049548945293387985,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.938768655e-09,0.0008685002701603402,901358034.1461637,0.048260813661001066,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.860657532e-09,-0.016636867408314552,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.78254641e-09,0.0004434799193143902,907871290.9574592,0.04860954884542724,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.626324447e-09,0.00023722302255619316,910887856.0111816,0.04877106278224277,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.548213325e-09,-0.01710608579263008,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.470102203e-09,0.00013632017524039386,912404039.8784268,0.048852243015338116,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.313880239e-09,8.360135974264042e-05,913080178.6586244,0.04888844506460426,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.235769117000001e-09,-0.01722427233853037,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.157657995000001e-09,5.356874625046133e-05,913397415.5814457,0.048905430461589273,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.001436032e-09,3.429558854360103e-05,913544299.1111039,0.04891329494874801,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.9233249100000005e-09,-0.01726556978089865,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.845213788000001e-09,2.0279632713036806e-05,913607913.481081,0.04891670121940812,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.688991824e-09,9.143456476027091e-06,913625912.8393028,0.04891766494708087,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.610880702e-09,-0.01728817995527383,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.532769580000001e-09,2.1141602947831637e-07,913688210.9074352,0.04892100032236523,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.376547617e-09,-8.851862088625655e-06,913673370.330458,0.04892020572322034,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.298436495e-09,-0.01730603055042213,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.220325372e-09,-1.7494235577687493e-05,913651857.8269098,0.0489190541023062,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.0641034090000004e-09,-2.491160355039696e-05,913690159.9357342,0.04892110467789144,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.985992287e-09,-0.01732157998350612,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.907881165e-09,-3.253358040206131e-05,913652485.0512617,0.04891908747660394,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.751659202e-09,-3.894604259518386e-05,913674858.5321124,0.048920285613775774,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.673548079e-09,-0.017334820819932588,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.5954369570000002e-09,-4.4980593986079154e-05,913691252.9692526,0.04892116320145815,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.4392149940000004e-09,-5.124766452884884e-05,913711327.7198086,0.04892223805047852,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.3611038720000007e-09,-0.017347731057665006,-2801518088.062808,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.28299275e-09,-5.849966712511282e-05,913667790.5301305,0.048919906967681684,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.126770787e-09,-6.512019678243083e-05,913693460.837536,0.04892128162464969,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.048659664e-09,-0.01736146654075056,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.9705485420000003e-09,-7.209788204885289e-05,913645582.466948,0.0489187178961218,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.814326579e-09,-7.768583261758294e-05,913654897.1302377,0.048919216624944487,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.7362154570000003e-09,-0.017372837421467828,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.658104335e-09,-8.227422850051517e-05,913569162.7752316,0.04891462641612305,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.5018823710000002e-09,-8.26574402785391e-05,913496029.7985381,0.04891071070576479,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.423771249e-09,-0.017372183509203724,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.3456601270000003e-09,-7.599479631357487e-05,913232132.590608,0.04889658082431518,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.189438164e-09,-5.213622976067267e-05,912696107.1364721,0.048867880769853,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.1113270420000003e-09,-0.017314203931516246,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.0332159199999997e-09,9.443148544108372e-06,911484852.0887972,0.04880302755451914,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.876993956e-09,0.00015460084669682942,908956576.0939012,0.048667657753516363,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.7988828340000003e-09,-0.016976452977199942,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.7207717120000005e-09,0.00047820798196059023,903789951.7727902,0.0483910244153368,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.5645497490000001e-09,0.0011731680892915525,892644914.7920654,0.04779429311113696,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.4864386270000004e-09,-0.015378535288288744,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.4083275039999998e-09,0.0026554763462429995,871239057.7764075,0.04664817294550496,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.2521055449999998e-09,0.00572662281464489,832177829.3501997,0.0445567432120174,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.173994424e-09,-0.008501061608388245,-2801519038.506917,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.0958833540000004e-09,0.011856955080418756,759102128.8996379,0.04064410905851168,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-9.396612898e-10,0.0238074420669482,649864479.148794,0.034795248689061524,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-8.615503564999999e-10,0.01746697116396255,-2801475166.3210816,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-7.834366522999999e-10,0.04571313058537728,475148594.40747637,0.02543994751301746,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-6.272229614e-10,0.0841307777896607,311924817.84360284,0.016701132698254153,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-5.491042746000001e-10,0.09733958209298042,-2804136126.712259,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-4.711465718999999e-10,0.14503912537545627,199107333.78984663,0.010674188078157095,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-3.1447408229999997e-10,0.2329931030179193,1379245869.2584994,0.07373375466047659,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-2.371761489e-10,0.2507164521772186,-2843177561.091296,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.6054087450000004e-10,0.3022228041939013,4675954479.457689,0.2515456594263035,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],-1.7347358e-12,0.229369768422364,2899926.5238298317,0.00015737860120684772,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],7.697628420000002e-11,0.19291848234076128,-2758167157.560128,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.569428995e-10,0.1912899910866331,1151576458.652227,0.06184685509196285,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.1202676569999996e-10,0.1448973662498098,1218659829.8801131,0.06504492021393048,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.905398624e-10,0.0983975924077919,-2794580520.824509,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.686368326000001e-10,0.08672325474580438,326577638.78530705,0.017485944998458843,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],6.248758373000002e-10,0.05074089281815605,542970046.1076435,0.029073304434009312,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],7.029813659000001e-10,0.022432439186251096,-2801612099.0728393,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],7.810928391000002e-10,0.02870770758182862,648661199.1898656,0.03473085153650459,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],9.373145607000001e-10,0.016648580056689594,776869627.4094057,0.04159538848220076,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.015425781e-09,-0.004096239753923204,-2801516486.655644,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.093536894e-09,0.009744679623756006,827146984.0461153,0.04428737736698776,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.249758847e-09,0.006092494942803585,869695502.7510884,0.04656552541907337,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.327869966e-09,-0.012200960271611182,-2801518141.861525,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.4059810880000004e-09,0.004091298597423912,885264623.8737159,0.04739913510199821,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.562203051e-09,0.0031557722094301783,900072146.8287656,0.0481919644573622,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.6403141730000005e-09,-0.014349280918127313,-2801518070.129923,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.718425296e-09,0.0027313809542187342,907510720.7433584,0.04859024328156905,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.874647259e-09,0.002539355624121781,910775187.8259461,0.04876503026451903,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],1.9527583809999997e-09,-0.01479462565822618,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.030869503e-09,0.002457107841239175,912391577.431408,0.0488515757468215,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.1870914670000007e-09,0.002423763817959523,913077606.4254947,0.048888307341235684,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.265202589e-09,-0.01487429870096549,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.3433137109999998e-09,0.002413353561928942,913400823.7708881,0.04890561294401021,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.499535674e-09,0.002413603138771184,913555268.1689086,0.0489138822577161,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.577646796e-09,-0.014876729112194597,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.6557579180000003e-09,0.002418653419898701,913633676.1259967,0.04891808061157984,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.8119798820000002e-09,0.002425554628484398,913682769.4331137,0.04892070918188949,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.890091004e-09,-0.01486383683515951,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],2.968202126e-09,0.0024324864830137967,913652167.1939826,0.048919070457783015,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.1244240890000003e-09,0.0024406168788812946,913681787.0914992,0.04892065637626,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.202535211e-09,-0.014848122141052637,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.2806463330000007e-09,0.002448853620830036,913709719.0971676,0.04892215212983808,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.4368682969999998e-09,0.0024561580043170003,913673210.1182039,0.04892019735384561,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.5149794190000004e-09,-0.014832830717073971,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.5930905409999997e-09,0.00246389534334296,913709061.9628533,0.048922116736560564,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.749312504e-09,0.002470720861589028,913680139.6829305,0.04892056817015842,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.827423626e-09,-0.014818642337959518,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],3.9055347480000015e-09,0.0024777092455488827,913727850.2625328,0.04892312291477299,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.061756712e-09,0.002483070835370273,913722121.2965592,0.04892281617255585,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.139867834e-09,-0.014807813351220266,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.217978956e-09,0.002487017245245721,913818041.7106844,0.048927951766733015,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.374200919e-09,0.0024859600379136928,913993263.0290164,0.048937333525267385,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.452312041e-09,-0.014813209528900716,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.530423163e-09,0.002473335687345071,914272614.513972,0.0489522908649731,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.686645127e-09,0.0024386361773909,914981488.8827488,0.0489902456540984,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.764756249e-09,-0.01489596734265616,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.8428673710000005e-09,0.002355143920354151,916465840.5734509,0.04906972110059615,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],4.999089334e-09,0.0021668766912375345,919621228.4623476,0.049238667936165575,0.0
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],5.077200456e-09,-0.015331814787504271,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1273,[0.05 0.2 ],5.155311578e-09,0.0017552085168107245,926366281.467626,0.04959981403578807,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.938768655e-09,0.000880154141657644,903517775.8279865,0.04837645127326365,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.860657532e-09,-0.016630290471387633,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.78254641e-09,0.000457952614538668,909527644.1745193,0.04869823386434116,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.626324447e-09,0.0002479083448473832,912384579.535588,0.048851200854668216,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.548213325e-09,-0.01710406098727371,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.470102203e-09,0.000142657156416656,913856327.8715006,0.04893000190598853,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.313880239e-09,8.670981521120563e-05,914531616.8561975,0.04896615845521905,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.235769117000001e-09,-0.017228692605918423,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.157657995000001e-09,5.4592448754831053e-05,914856848.8611953,0.04898357192724109,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.001436032e-09,3.406947073824003e-05,915011624.0658121,0.048991858953104574,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.9233249100000005e-09,-0.01727263960180956,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.845213788000001e-09,1.933880143664913e-05,915081208.3951495,0.04899558486966565,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.688991824e-09,7.799112666746214e-06,915103858.328529,0.04899679759999276,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.610880702e-09,-0.017296143209406027,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.5327695800000005e-09,-1.3980556825100294e-06,915165608.3109673,0.04900010362915156,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.376547617e-09,-1.0565615344644659e-05,915153361.6628304,0.04899944791501373,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.298436495e-09,-0.017314250344456314,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.220325372e-09,-1.9247377463839492e-05,915133964.4988993,0.04899840955466077,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.064103409e-09,-2.6717496491761222e-05,915170307.8832585,0.04900035525522577,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.985992287e-09,-0.01732986806131033,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.907881165e-09,-3.433115032435367e-05,915135200.8171409,0.04899847554092898,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.7516592019999995e-09,-4.077050044597407e-05,915156371.9599568,0.04899960930245343,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.673548079e-09,-0.01734314082059796,-2801518070.129926,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.595436957e-09,-4.6823444543929786e-05,915171866.5824964,0.049000438711622456,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.4392149940000004e-09,-5.3070237451131374e-05,915190209.4887849,0.04900142083365679,0.0
